url,url_length,has_https,has_at,has_hyphen,digit_count,subdomain_count,has_ip,domain_age,url_entropy,type
https://www.linkedin.com/path84?id=7227,39,1,0,0,6,1,0,8249,4.438747090435226,benign
https://www.apple.com/path60,28,1,0,0,2,1,0,13985,3.7979026896829464,benign
https://www.apple.com/path16?id=6573,36,1,0,0,6,1,0,13985,4.329239931817577,benign
https://www.youtube.com,23,1,0,0,0,1,0,7414,3.7622673906514947,benign
https://www.netflix.com?id=8109,31,1,0,0,4,1,0,10067,4.453880987666651,benign
https://www.apple.com/path40?id=9897,36,1,0,0,6,1,0,13985,4.329239931817577,benign
https://www.facebook.com/path42,31,1,0,0,2,1,0,10294,4.018081793978685,benign
https://www.netflix.com/path9,29,1,0,0,1,1,0,10067,4.0472990984266435,benign
https://www.netflix.com,23,1,0,0,0,1,0,10067,3.9361804341297555,benign
https://www.microsoft.com,25,1,0,0,0,1,0,12452,3.673269689515108,benign
https://www.amazon.com?id=3360,30,1,0,0,4,1,0,11173,4.2817276788697365,benign
https://www.youtube.com/path52?id=6884,38,1,0,0,6,1,0,7414,4.4713544870139295,benign
https://www.facebook.com/path99,31,1,0,0,2,1,0,10294,3.953565664946427,benign
https://www.linkedin.com,24,1,0,0,0,1,0,8249,3.9701755214643453,benign
https://www.microsoft.com/path11,32,1,0,0,2,1,0,12452,3.8667292966721747,benign
https://www.twitter.com?id=5117,31,1,0,0,4,1,0,9265,4.063562746695364,benign
https://www.linkedin.com/path21,31,1,0,0,2,1,0,8249,4.17146526179041,benign
https://www.netflix.com/path28,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.amazon.com,22,1,0,0,0,1,0,11173,3.6978458230844122,benign
https://www.microsoft.com,25,1,0,0,0,1,0,12452,3.673269689515108,benign
https://www.amazon.com,22,1,0,0,0,1,0,11173,3.6978458230844122,benign
https://www.microsoft.com,25,1,0,0,0,1,0,12452,3.673269689515108,benign
https://www.apple.com,21,1,0,0,0,1,0,13985,3.6537567082870006,benign
https://www.youtube.com/path43,30,1,0,0,2,1,0,7414,3.9898980954642878,benign
https://www.youtube.com?id=8376,31,1,0,0,4,1,0,7414,4.389364858634393,benign
https://www.youtube.com/path46,30,1,0,0,2,1,0,7414,3.9898980954642878,benign
https://www.linkedin.com,24,1,0,0,0,1,0,8249,3.9701755214643453,benign
https://www.microsoft.com,25,1,0,0,0,1,0,12452,3.673269689515108,benign
https://www.apple.com,21,1,0,0,0,1,0,13985,3.6537567082870006,benign
https://www.twitter.com?id=5982,31,1,0,0,4,1,0,9265,4.128078875727622,benign
https://www.microsoft.com,25,1,0,0,0,1,0,12452,3.673269689515108,benign
https://www.amazon.com?id=8225,30,1,0,0,4,1,0,11173,4.2817276788697365,benign
https://www.apple.com/path92?id=7471,36,1,0,0,6,1,0,13985,4.329239931817577,benign
https://www.twitter.com/path29,30,1,0,0,2,1,0,9265,3.7647351787255054,benign
https://www.twitter.com,23,1,0,0,0,1,0,9265,3.4970558484728045,benign
https://www.google.com,22,1,0,0,0,1,0,10124,3.663532754804254,benign
https://www.twitter.com?id=2785,31,1,0,0,4,1,0,9265,4.128078875727622,benign
https://www.facebook.com,24,1,0,0,0,1,0,10294,3.855388542207534,benign
https://www.linkedin.com,24,1,0,0,0,1,0,8249,3.9701755214643453,benign
https://www.apple.com/path30,28,1,0,0,2,1,0,13985,3.7979026896829464,benign
https://www.linkedin.com?id=5243,32,1,0,0,4,1,0,8249,4.390319531114783,benign
https://www.amazon.com/path30,29,1,0,0,2,1,0,11173,3.857306856898129,benign
https://www.netflix.com,23,1,0,0,0,1,0,10067,3.9361804341297555,benign
https://www.wikipedia.org/path17,32,1,0,0,2,1,0,8908,3.9681390622295662,benign
https://www.linkedin.com/path79,31,1,0,0,2,1,0,8249,4.17146526179041,benign
https://www.apple.com/path52,28,1,0,0,2,1,0,13985,3.7979026896829464,benign
https://www.netflix.com/path52,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.netflix.com,23,1,0,0,0,1,0,10067,3.9361804341297555,benign
https://www.twitter.com,23,1,0,0,0,1,0,9265,3.4970558484728045,benign
https://www.facebook.com?id=6894,32,1,0,0,4,1,0,10294,4.452819531114783,benign
https://www.apple.com,21,1,0,0,0,1,0,13985,3.6537567082870006,benign
https://www.netflix.com,23,1,0,0,0,1,0,10067,3.9361804341297555,benign
https://www.netflix.com/path50,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.netflix.com/path45,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.apple.com?id=8118,29,1,0,0,4,1,0,13985,4.185230132909402,benign
https://www.twitter.com?id=6222,31,1,0,0,4,1,0,9265,3.9746954079158976,benign
https://www.youtube.com,23,1,0,0,0,1,0,7414,3.7622673906514947,benign
https://www.facebook.com,24,1,0,0,0,1,0,10294,3.855388542207534,benign
https://www.microsoft.com,25,1,0,0,0,1,0,12452,3.673269689515108,benign
https://www.google.com/path68,29,1,0,0,2,1,0,10124,3.9262723741395082,benign
https://www.microsoft.com,25,1,0,0,0,1,0,12452,3.673269689515108,benign
https://www.microsoft.com/path92,32,1,0,0,2,1,0,12452,3.9292292966721747,benign
https://www.apple.com?id=1010,29,1,0,0,4,1,0,13985,4.185230132909402,benign
https://www.facebook.com/path50,31,1,0,0,2,1,0,10294,4.018081793978685,benign
https://www.netflix.com,23,1,0,0,0,1,0,10067,3.9361804341297555,benign
https://www.linkedin.com?id=3549,32,1,0,0,4,1,0,8249,4.390319531114783,benign
https://www.wikipedia.org?id=8760,33,1,0,0,4,1,0,8908,4.256515331479666,benign
https://www.google.com,22,1,0,0,0,1,0,10124,3.663532754804254,benign
https://www.linkedin.com/path27,31,1,0,0,2,1,0,8249,4.17146526179041,benign
https://www.twitter.com,23,1,0,0,0,1,0,9265,3.4970558484728045,benign
https://www.google.com/path76?id=3627,37,1,0,0,6,1,0,10124,4.371087149178846,benign
https://www.facebook.com/path89,31,1,0,0,2,1,0,10294,4.018081793978685,benign
https://www.apple.com/path52,28,1,0,0,2,1,0,13985,3.7979026896829464,benign
https://www.amazon.com,22,1,0,0,0,1,0,11173,3.6978458230844122,benign
https://www.amazon.com?id=4057,30,1,0,0,4,1,0,11173,4.348394345536403,benign
https://www.twitter.com/path93,30,1,0,0,2,1,0,9265,3.7647351787255054,benign
https://www.twitter.com/path9,29,1,0,0,1,1,0,9265,3.6764409086968692,benign
https://www.wikipedia.org,25,1,0,0,0,1,0,8908,3.813660689688185,benign
https://www.youtube.com,23,1,0,0,0,1,0,7414,3.7622673906514947,benign
https://www.netflix.com/path52,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.wikipedia.org,25,1,0,0,0,1,0,8908,3.813660689688185,benign
https://www.twitter.com,23,1,0,0,0,1,0,9265,3.4970558484728045,benign
https://www.amazon.com/path60?id=1920,37,1,0,0,6,1,0,11173,4.371087149178846,benign
https://www.netflix.com/path54,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.linkedin.com/path57,31,1,0,0,2,1,0,8249,4.17146526179041,benign
https://www.netflix.com/path54,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.netflix.com/path76,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.netflix.com/path14?id=2982,38,1,0,0,6,1,0,10067,4.5239860659612985,benign
https://www.twitter.com/path81,30,1,0,0,2,1,0,9265,3.7647351787255054,benign
https://www.microsoft.com/path4,31,1,0,0,1,1,0,12452,3.8488846166291193,benign
https://www.youtube.com,23,1,0,0,0,1,0,7414,3.7622673906514947,benign
https://www.wikipedia.org/path6,31,1,0,0,1,1,0,8908,3.889049535914169,benign
https://www.apple.com,21,1,0,0,0,1,0,13985,3.6537567082870006,benign
https://www.microsoft.com/path78,32,1,0,0,2,1,0,12452,3.9292292966721747,benign
https://www.linkedin.com/path7,30,1,0,0,1,1,0,8249,4.0980685120588385,benign
https://www.google.com/path84,29,1,0,0,2,1,0,10124,3.9262723741395082,benign
https://www.microsoft.com/path61,32,1,0,0,2,1,0,12452,3.9292292966721747,benign
https://www.wikipedia.org/path33,32,1,0,0,2,1,0,8908,3.9056390622295662,benign
https://www.microsoft.com/path79,32,1,0,0,2,1,0,12452,3.9292292966721747,benign
https://www.twitter.com/path38?id=2995,38,1,0,0,6,1,0,9265,4.240962710641207,benign
https://www.twitter.com,23,1,0,0,0,1,0,9265,3.4970558484728045,benign
https://www.google.com/path12,29,1,0,0,2,1,0,10124,3.9262723741395082,benign
https://www.google.com/path68?id=4081,37,1,0,0,6,1,0,10124,4.425141203232901,benign
https://www.netflix.com/path88,30,1,0,0,2,1,0,10067,4.056564762130955,benign
https://www.twitter.com/path81,30,1,0,0,2,1,0,9265,3.7647351787255054,benign
https://www.twitter.com/path17,30,1,0,0,2,1,0,9265,3.7647351787255054,benign
https://www.wikipedia.org/path64?id=8416,40,1,0,0,6,1,0,8908,4.265311532225102,benign
https://www.netflix.com,23,1,0,0,0,1,0,10067,3.9361804341297555,benign
https://www.linkedin.com/path80,31,1,0,0,2,1,0,8249,4.17146526179041,benign
https://www.twitter.com?id=6178,31,1,0,0,4,1,0,9265,4.128078875727622,benign
https://www.apple.com/path76,28,1,0,0,2,1,0,13985,3.7979026896829464,benign
https://www.facebook.com/path22?id=7206,39,1,0,0,6,1,0,10294,4.419391000636162,benign
https://www.netflix.com/path59,30,1,0,0,2,1,0,10067,4.123231428797621,benign
https://www.netflix.com,23,1,0,0,0,1,0,10067,3.9361804341297555,benign
https://www.facebook.com,24,1,0,0,0,1,0,10294,3.855388542207534,benign
https://www.linkedin.com/path6,30,1,0,0,1,1,0,8249,4.0980685120588385,benign
https://www.google.com?id=3681,30,1,0,0,4,1,0,10124,4.323231428797621,benign
https://www.twitter.com,23,1,0,0,0,1,0,9265,3.4970558484728045,benign
https://www.youtube.com?id=4354,31,1,0,0,4,1,0,7414,4.324848729602135,benign
https://www.linkedin.com,24,1,0,0,0,1,0,8249,3.9701755214643453,benign
https://www.microsoft.com?id=8548,33,1,0,0,4,1,0,12452,4.187889194919351,benign
https://www.youtube.com/path58?id=1463,38,1,0,0,6,1,0,7414,4.5239860659612985,benign
https://www.apple.com/path93,28,1,0,0,2,1,0,13985,3.7979026896829464,benign
https://www.microsoft.com,25,1,0,0,0,1,0,12452,3.673269689515108,benign
https://www.amazon.com,22,1,0,0,0,1,0,11173,3.6978458230844122,benign
https://www.microsoft.com/path65?id=4761,40,1,0,0,6,1,0,12452,4.365311532225102,benign
https://www.twitter.com,23,1,0,0,0,1,0,9265,3.4970558484728045,benign
https://www.wikipedia.org/path7,31,1,0,0,1,1,0,8908,3.889049535914169,benign
https://www.twitter.com/path25?id=6152,38,1,0,0,6,1,0,9265,4.188331131693838,benign
https://www.netflix.com/path3,29,1,0,0,1,1,0,10067,4.0472990984266435,benign
https://www.youtube.com/path68?id=5704,38,1,0,0,6,1,0,7414,4.5239860659612985,benign
https://www.netflix.com,23,1,0,0,0,1,0,10067,3.9361804341297555,benign
https://www.twitter.com/path36,30,1,0,0,2,1,0,9265,3.7647351787255054,benign
https://www.youtube.com,23,1,0,0,0,1,0,7414,3.7622673906514947,benign
https://www.wikipedia.org?id=6761,33,1,0,0,4,1,0,8908,4.195909270873606,benign
https://www.facebook.com?id=5469,32,1,0,0,4,1,0,10294,4.452819531114783,benign
https://www.twitter.com/path49,30,1,0,0,2,1,0,9265,3.7647351787255054,benign
https://www.facebook.com/path73?id=9615,39,1,0,0,6,1,0,10294,4.541311192999328,benign
https://www.facebook.com,24,1,0,0,0,1,0,10294,3.855388542207534,benign
https://www.netflix.com/path54,30,1,0,0,2,1,0,10067,4.123231428797621,benign
http://user@login.c9fzjsx.info/,31,0,1,0,1,1,0,-1,4.349199939349345,phishing
http://web.0cgjwt1q.info/,25,0,0,0,2,1,0,-1,4.103465189601645,phishing
https://account.eblsptit-secure.info/,37,1,0,1,0,1,0,-1,4.0573130823021755,phishing
http://secure.hwe3q-secure.net/,31,0,0,1,1,1,0,-1,3.760017277849653,phishing
https://secure.5qb5efc-secure.net/,34,1,0,1,2,1,0,-1,3.836600340868551,phishing
http://user@update.91a8p.biz/,29,0,1,0,3,1,0,-1,4.090234012145145,phishing
http://login.95mdalhb7p.net/,28,0,0,0,3,1,0,-1,4.110577243331642,phishing
http://login.pbbh2e9.org/,25,0,0,0,2,1,0,-1,3.8936606896881845,phishing
http://user@account.r9sb0t5qy.net/,34,0,1,0,3,1,0,-1,4.19438848899739,phishing
https://login.nvgqegokqk.info/,30,1,0,0,0,1,0,-1,3.939572261986722,phishing
https://user@web.bz0iy4vyp.org/,31,1,1,0,2,1,0,-1,4.284683810317086,phishing
https://service.pcq0l-secure.info/,34,1,0,1,1,1,0,-1,4.138502179294739,phishing
http://user@service.7pc94.com/,30,0,1,0,3,1,0,-1,4.0980685120588385,phishing
https://secure.o52odcbz6.net/,29,1,0,0,3,1,0,-1,4.090234012145145,phishing
https://secure.3s3o6izopj-secure.info/,38,1,0,1,3,1,0,-1,4.155565013329719,phishing
http://user@login.pl0o16jy-secure.biz/,38,0,1,1,3,1,0,-1,4.5239860659612985,phishing
http://secure.niylla5e-secure.biz/,34,0,0,1,1,1,0,-1,4.135564959585626,phishing
http://user@service.vsfrg.biz/,30,0,1,0,0,1,0,-1,4.0062389286533895,phishing
https://update.e1vzr6y5-secure.net/,35,1,0,1,3,1,0,-1,4.147439360470671,phishing
https://secure.wp9drg-secure.net/,33,1,0,1,1,1,0,-1,3.8738125895678266,phishing
https://user@web.nf9mjiphv-secure.net/,38,1,1,1,1,1,0,-1,4.251235329734974,phishing
http://user@secure.lz7e89.net/,30,0,1,0,3,1,0,-1,3.9362434129830604,phishing
http://login.0yj0hvk-secure.net/,32,0,0,1,2,1,0,-1,4.304229296672174,phishing
http://login.e6dq6zp2zc-secure.biz/,35,0,0,1,3,1,0,-1,4.378864088188097,phishing
https://account.bud2b1ds-secure.org/,36,1,0,1,2,1,0,-1,4.17619062614183,phishing
https://update.2w3dvroi.com/,28,1,0,0,2,1,0,-1,4.182005814760214,phishing
https://user@web.hu8068ru.info/,31,1,1,0,4,1,0,-1,4.195816471537619,phishing
https://login.txzgbht-secure.biz/,33,1,0,1,0,1,0,-1,4.173033892020167,phishing
https://user@login.wye54h.org/,30,1,1,0,2,1,0,-1,4.215061012203069,phishing
http://update.erjqe.org/,24,0,0,0,0,1,0,-1,3.7406015629507228,phishing
http://service.5kw0hmom-secure.net/,35,0,0,1,2,1,0,-1,4.183014003266,phishing
http://secure.t7lcpd57vt.com/,29,0,0,0,3,1,0,-1,3.9783335811852645,phishing
https://secure.x4b2t6xng.org/,29,1,0,0,3,1,0,-1,4.1162646156680225,phishing
https://user@service.8wj01.biz/,31,1,1,0,3,1,0,-1,4.235981390822668,phishing
http://account.5whjp4r8i.biz/,29,0,0,0,3,1,0,-1,4.185230132909402,phishing
https://web.ybxb3pah4.biz/,26,1,0,0,2,1,0,-1,3.902174814211727,phishing
http://user@service.dea61pnwnn-secure.info/,43,0,1,1,2,1,0,-1,4.268719696310997,phishing
http://login.jchd1uojld-secure.com/,35,0,0,1,1,1,0,-1,4.264578373902382,phishing
https://account.ic0j35kzef.info/,32,1,0,0,3,1,0,-1,4.241729296672174,phishing
https://account.zxa9q8.org/,27,1,0,0,2,1,0,-1,4.106377316818028,phishing
https://login.haz0juuyoa-secure.info/,37,1,0,1,1,1,0,-1,4.391489514102184,phishing
https://service.sa105zn2.com/,29,1,0,0,4,1,0,-1,4.254195650150781,phishing
http://user@login.7bdfn.info/,29,0,1,0,1,1,0,-1,4.1852301329094015,phishing
http://update.h2rnsqwf.info/,28,0,0,0,1,1,0,-1,4.110577243331642,phishing
http://login.roz60ux6m.net/,27,0,0,0,3,1,0,-1,4.106377316818028,phishing
https://web.lmgmg6er6.info/,27,1,0,0,2,1,0,-1,4.134336113194452,phishing
https://user@secure.o3la3m24-secure.org/,40,1,1,1,4,1,0,-1,4.143942707918268,phishing
http://login.kchi9r94.com/,26,0,0,0,3,1,0,-1,3.9790978911348045,phishing
https://user@web.ujgk7p.com/,28,1,1,0,1,1,0,-1,4.208966082694624,phishing
http://update.6nnoa.org/,24,0,0,0,1,1,0,-1,3.772055208874201,phishing
https://service.42o7i7-secure.org/,34,1,0,1,4,1,0,-1,4.079678649882975,phishing
https://user@account.y9eon05.com/,33,1,1,0,3,1,0,-1,4.165013816065913,phishing
https://update.ubgyrd69-secure.net/,35,1,0,1,2,1,0,-1,4.114718016821338,phishing
http://secure.atnh0g9iye.org/,29,0,0,0,2,1,0,-1,4.090234012145145,phishing
http://web.t4tqhfdz2.info/,26,0,0,0,2,1,0,-1,3.9790978911348036,phishing
https://account.2jj1y.org/,26,1,0,0,2,1,0,-1,4.026986833359286,phishing
http://service.945fvahtm.org/,29,0,0,0,3,1,0,-1,4.185230132909402,phishing
http://user@web.ho5h1846z.org/,30,0,1,0,5,1,0,-1,4.256564762130954,phishing
https://service.hzfqn-secure.biz/,33,1,0,1,0,1,0,-1,4.0895524525606675,phishing
https://user@login.macpu1o-secure.biz/,38,1,1,1,1,1,0,-1,4.378991986900062,phishing
https://user@login.q94i0zd-secure.com/,38,1,1,1,3,1,0,-1,4.504120605378049,phishing
https://user@account.60rvr79b9x-secure.biz/,43,1,1,1,5,1,0,-1,4.437210684632776,phishing
http://user@web.gq2jh.org/,26,0,1,0,1,1,0,-1,4.056020968057881,phishing
https://user@login.asy6p.info/,30,1,1,0,1,1,0,-1,4.189898095464287,phishing
http://user@update.ggy4e5zf-secure.com/,39,0,1,1,2,1,0,-1,4.314266244992319,phishing
https://secure.wc806tyod9-secure.com/,37,1,0,1,4,1,0,-1,4.175273297885967,phishing
http://user@update.dtfu0ax3r9.biz/,34,0,1,0,3,1,0,-1,4.219528282299548,phishing
https://update.lgzc9v6z-secure.net/,35,1,0,1,2,1,0,-1,4.193429088311723,phishing
https://login.sxazj41baj.org/,29,1,0,0,2,1,0,-1,4.21126073643228,phishing
https://secure.ua4cs.com/,25,1,0,0,1,1,0,-1,3.7532696895151076,phishing
https://user@account.2ioon5yfh3-secure.com/,43,1,1,1,3,1,0,-1,4.315231324217974,phishing
http://secure.6al042w2lp.org/,29,0,0,0,5,1,0,-1,4.21126073643228,phishing
https://service.8vxt1j.info/,28,1,0,0,2,1,0,-1,4.110577243331642,phishing
http://login.9nhyjq.org/,24,0,0,0,1,1,0,-1,3.886842188131012,phishing
https://secure.8ohrkvq-secure.com/,34,1,0,1,1,1,0,-1,3.9986525468781666,phishing
https://update.7wncy.info/,26,1,0,0,1,1,0,-1,4.103909910282363,phishing
https://update.c3r38a-secure.com/,33,1,0,1,3,1,0,-1,4.043801694853792,phishing
https://account.dlpx7b.org/,27,1,0,0,1,1,0,-1,4.106377316818028,phishing
http://web.e4pye69rt.com/,25,0,0,0,3,1,0,-1,3.9132696895151065,phishing
http://account.gvf1dwhh.org/,28,0,0,0,1,1,0,-1,4.012188403968661,phishing
http://user@secure.nqwwgfv4hu.net/,34,0,1,0,1,1,0,-1,4.0796786498829745,phishing
http://secure.u1yw3li-secure.net/,33,0,0,1,2,1,0,-1,4.017900089633386,phishing
https://account.9wu2e382g.net/,30,1,0,0,5,1,0,-1,4.081727678869736,phishing
http://update.g5camy0l-secure.biz/,34,0,0,1,2,1,0,-1,4.373796296941798,phishing
https://web.acjrax7xwo-secure.org/,34,1,0,1,1,1,0,-1,4.197325708706504,phishing
http://update.goch56n1k.biz/,28,0,0,0,3,1,0,-1,4.253434386188785,phishing
http://service.g0gxas51.info/,29,0,0,0,3,1,0,-1,4.28022625367366,phishing
https://service.jycl8411eh-secure.net/,38,1,0,1,4,1,0,-1,4.12873474994409,phishing
https://service.1c18s.net/,26,1,0,0,3,1,0,-1,3.7381493331928657,phishing
http://service.rk4fx-secure.com/,32,0,0,1,1,1,0,-1,4.116729296672174,phishing
https://login.hso0jq87gc.biz/,29,1,0,0,3,1,0,-1,4.21126073643228,phishing
https://web.67qoan.com/,23,1,0,0,2,1,0,-1,4.0559581516151235,phishing
https://web.qzawicbiv.org/,26,1,0,0,0,1,0,-1,4.132944044980958,phishing
http://web.rnrb7gy-secure.net/,30,0,0,1,1,1,0,-1,3.964735178725505,phishing
https://secure.ay68k9kvm9-secure.net/,37,1,0,1,4,1,0,-1,4.185823555333621,phishing
http://update.arutjsz8qh.biz/,29,0,0,0,1,1,0,-1,4.004364184708143,phishing
http://web.gwv3wsu3t.biz/,25,0,0,0,2,1,0,-1,3.8332696895151077,phishing
https://user@service.wxtis2.net/,32,1,1,0,1,1,0,-1,3.9139097655573916,phishing
https://login.45tu8c3.net/,26,1,0,0,4,1,0,-1,4.056020968057881,phishing
https://user@login.vhbwvt29.org/,32,1,1,0,2,1,0,-1,4.265319531114783,phishing
http://secure.o39fcu7ty0-secure.com/,36,0,0,1,4,1,0,-1,4.107017709595356,phishing
http://update.rpuoqfv-secure.biz/,33,0,0,1,0,1,0,-1,4.202744497818535,phishing
http://user@update.988oxsdl2p.org/,34,0,1,0,4,1,0,-1,4.197325708706504,phishing
http://secure.t8tkme-secure.biz/,32,0,0,1,1,1,0,-1,3.9261085007312415,phishing
https://user@update.z4iwbe.info/,32,1,1,0,1,1,0,-1,4.241729296672174,phishing
http://service.si56itja8.org/,29,0,0,0,3,1,0,-1,4.090234012145144,phishing
http://secure.q1m33g-secure.net/,32,0,0,1,3,1,0,-1,3.9650182662886326,phishing
http://account.ak8fc3sv-secure.org/,35,0,0,1,2,1,0,-1,4.229003731107052,phishing
http://secure.a981hhax.com/,27,0,0,0,3,1,0,-1,4.032303242743954,phishing
http://service.ocfb7ric.net/,28,0,0,0,1,1,0,-1,3.91379956460568,phishing
http://web.8909ms6-secure.org/,30,0,0,1,5,1,0,-1,4.256564762130954,phishing
http://user@update.luajd-secure.net/,36,0,1,1,0,1,0,-1,3.9375770020923038,phishing
http://user@update.0onyglgh-secure.com/,39,0,1,1,1,1,0,-1,4.304257026388135,phishing
https://update.z17fa4l4.org/,28,1,0,0,4,1,0,-1,4.182005814760214,phishing
http://update.gc7m5lm-secure.info/,34,0,0,1,2,1,0,-1,4.373796296941798,phishing
https://login.8e7ge8hb.org/,27,1,0,0,3,1,0,-1,3.958229168669879,phishing
http://user@secure.ni9718nkk-secure.com/,40,0,1,1,4,1,0,-1,4.2373261452560085,phishing
http://web.w72sjcxij.biz/,25,0,0,0,2,1,0,-1,3.9736606896881845,phishing
https://update.6p2vnm3gw-secure.net/,36,1,0,1,3,1,0,-1,4.239097917988785,phishing
http://user@update.m0sjkf56-secure.com/,39,0,1,1,3,1,0,-1,4.336182987871123,phishing
http://secure.asuwbd7jla.org/,29,0,0,0,1,1,0,-1,4.21126073643228,phishing
